Date,Open,High,Low,Close,Volume,Adj Close
2012-04-05,52.91,53.740002000000004,52.849998,53.66,1246300,37.110605
2012-04-09,53.040001000000004,53.490002000000004,52.610001000000004,53.279999,1604700,36.847801000000004
2012-04-10,53.240002000000004,53.43,51.860001000000004,52.060001,2270900,36.004065000000004
2012-04-11,52.540001000000004,53.560001,52.43,53.200001,2599800,36.792475
2012-04-12,53.5,54.189999,52.669998,53.73,1921800,37.159015999999994
2012-04-13,53.720001,53.75,52.720001,52.720001,1677800,36.460513
2012-04-16,52.91,53.130001,52.139998999999996,52.68,1496300,36.432849
2012-04-17,52.98,53.950001,52.84,53.48,1524200,36.986119
2012-04-18,53.189999,53.630001,52.41,53.490002000000004,2199400,36.993036
2012-04-19,53.490002000000004,54.509997999999996,52.93,53.369999,1720100,36.910044
2012-04-20,53.5,53.599998,52.48,52.630001,1853100,36.398270000000004
2012-04-23,52.290001000000004,52.299999,51.310001,51.889998999999996,1474900,35.886494
2012-04-24,51.990002000000004,52.290001000000004,51.240002000000004,51.630001,1654400,35.706682
2012-04-25,52.400002,53.220001,52.27,53.200001,1654600,36.792475
2012-04-26,53.419998,55.43,53.419998,55.110001000000004,5189500,38.113408
2012-04-27,52.880001,53.0,51.279999,52.290001000000004,4668600,36.163129999999995
2012-04-30,52.27,52.369999,51.830002,52.130001,1945700,36.052476
2012-05-01,52.209998999999996,52.849998,51.849998,52.23,1628200,36.121634
2012-05-02,51.849998,52.07,51.330002,51.860001000000004,2017300,35.865747
2012-05-03,51.889998999999996,51.889998999999996,50.59,50.82,2395700,35.146495
2012-05-04,50.459998999999996,50.619999,49.610001000000004,49.860001000000004,2114000,34.482571
2012-05-07,49.529999,49.91,49.400002,49.73,1871600,34.392664
2012-05-08,49.299999,50.130001,48.82,49.900002,2995000,34.510236
2012-05-09,49.130001,50.369999,48.93,50.029999,2596600,34.60014
2012-05-10,50.07,50.380001,49.549999,50.0,3107800,34.823009000000006
2012-05-11,49.939999,50.549999,49.889998999999996,50.029999,3850900,34.843902
2012-05-14,49.48,50.139998999999996,49.150002,49.98,1921300,34.80908
2012-05-15,49.900002,50.290001000000004,49.5,49.639998999999996,2062100,34.572283
2012-05-16,48.830002,48.91,47.080002,47.110001000000004,4243900,32.81024
2012-05-17,47.110001000000004,47.48,46.240002000000004,46.240002000000004,2854600,32.20432
2012-05-18,46.32,46.700001,45.549999,45.560001,2872600,31.730727
2012-05-21,45.709998999999996,46.27,45.389998999999996,46.200001,2695200,32.176460999999996
2012-05-22,46.290001000000004,46.34,45.82,46.0,2220400,32.037169
2012-05-23,45.709998999999996,45.970001,44.77,45.900002,4266400,31.967523999999997
2012-05-24,46.130001,46.130001,45.27,45.740002000000004,1759000,31.856090000000002
2012-05-25,45.779999,46.490002000000004,45.700001,46.150002,2000500,32.141639
2012-05-29,46.740002000000004,47.139998999999996,46.380001,46.84,2543400,32.622195
2012-05-30,46.400002,46.529999,45.860001000000004,45.970001,2397500,32.016276
2012-05-31,45.860001000000004,46.080002,45.0,45.830002,2184200,31.918771999999997
2012-06-01,45.099998,45.439999,44.259997999999996,44.560001,2614600,31.034267
2012-06-04,44.709998999999996,45.32,44.060001,44.650002,1823700,31.096947999999998
2012-06-05,44.75,45.389998999999996,44.560001,44.970001,2221600,31.319815000000002
2012-06-06,45.349998,46.560001,45.259997999999996,46.529999,1909500,32.406292
2012-06-07,46.950001,47.07,45.889998999999996,45.939999,1936600,31.995379999999997
2012-06-08,45.889998999999996,47.380001,45.689999,47.330002,2526700,32.963462
2012-06-11,47.889998999999996,48.150002,46.93,46.990002000000004,2206800,32.726665000000004
2012-06-12,47.130001,47.66,46.75,47.650002,1922500,33.186329
2012-06-13,47.529999,48.389998999999996,47.23,47.439999,2218400,33.04007
2012-06-14,47.529999,47.82,46.790001000000004,47.310001,1638500,32.949532
2012-06-15,47.5,48.32,47.349998,48.310001,2432800,33.645993
2012-06-18,48.169998,49.48,48.029999,49.419998,1849300,34.419061
2012-06-19,49.68,50.0,49.27,49.549999,2316500,34.509602
2012-06-20,49.75,50.150002,49.299999,49.75,1741100,34.648894
2012-06-21,49.560001,49.799999,48.240002000000004,48.419998,2086800,33.722601
2012-06-22,48.580002,48.959998999999996,48.299999,48.490002000000004,5278300,33.771356
2012-06-25,48.080002,48.09,46.75,47.060001,2262800,32.775417
2012-06-26,47.259997999999996,47.66,46.759997999999996,47.459998999999996,1638700,33.054
2012-06-27,47.849998,48.330002,47.57,48.110001000000004,1335100,33.5067
2012-06-28,47.91,48.0,46.900002,47.5,1482900,33.081859
2012-06-29,48.5,49.459998999999996,48.419998,49.25,1780000,34.300664000000005
