Date,Open,High,Low,Close,Volume,Adj Close
2012-04-05,91.32,92.029999,91.32,91.93,376200,91.93
2012-04-09,90.370003,90.470001,89.599998,90.08000200000001,582200,90.08000200000001
2012-04-10,89.769997,90.360001,87.029999,87.440002,759500,87.440002
2012-04-11,88.760002,89.629997,87.949997,88.150002,366700,88.150002
2012-04-12,88.150002,89.720001,88.050003,89.279999,428400,89.279999
2012-04-13,89.059998,89.279999,87.449997,87.559998,356200,87.559998
2012-04-16,88.040001,88.279999,86.620003,86.949997,519700,86.949997
2012-04-17,87.440002,88.970001,87.440002,88.559998,595400,88.559998
2012-04-18,88.18,89.18,87.849998,88.190002,549600,88.190002
2012-04-19,88.379997,89.190002,87.400002,88.040001,777000,88.040001
2012-04-20,88.33000200000001,89.470001,88.16999799999999,88.75,701700,88.75
2012-04-23,86.339996,88.529999,86.339996,88.339996,1006000,88.339996
2012-04-24,79.559998,82.730003,78.0,81.800003,4300400,81.800003
2012-04-25,82.709999,83.470001,82.230003,83.269997,1335000,83.269997
2012-04-26,83.150002,84.599998,82.949997,84.300003,1094800,84.300003
2012-04-27,84.68,84.910004,83.360001,83.82,1238400,83.82
2012-04-30,83.41999799999999,84.300003,83.099998,84.110001,1069000,84.110001
2012-05-01,83.940002,85.239998,83.08000200000001,83.91999799999999,882300,83.91999799999999
2012-05-02,83.650002,83.910004,83.220001,83.82,1009200,83.82
2012-05-03,84.0,84.0,82.949997,83.519997,679700,83.519997
2012-05-04,83.379997,83.699997,81.959999,83.510002,1149000,83.510002
2012-05-07,83.139999,84.41999799999999,82.910004,83.779999,752200,83.779999
2012-05-08,83.059998,84.709999,82.699997,84.5,1055900,84.5
2012-05-09,83.489998,85.029999,82.940002,84.349998,979800,84.349998
2012-05-10,84.940002,85.279999,83.93,84.290001,468100,84.290001
2012-05-11,83.860001,85.139999,83.599998,84.82,647100,84.82
2012-05-14,83.83000200000001,84.400002,82.839996,83.839996,710400,83.839996
2012-05-15,83.849998,84.260002,83.010002,83.120003,565800,83.120003
2012-05-16,83.620003,84.790001,83.18,83.18,776700,83.18
2012-05-17,83.5,84.529999,82.43,82.519997,1193900,82.519997
2012-05-18,83.019997,83.260002,80.57,80.809998,855600,80.809998
2012-05-21,81.989998,82.82,81.349998,82.550003,1225000,82.550003
2012-05-22,82.889999,84.150002,82.220001,82.769997,1109000,82.769997
2012-05-23,82.120003,82.510002,80.540001,82.089996,1126700,82.089996
2012-05-24,82.339996,83.129997,81.639999,82.25,736200,82.25
2012-05-25,81.889999,82.989998,81.66999799999999,82.099998,761300,82.099998
2012-05-29,82.660004,83.699997,82.32,82.470001,950400,82.470001
2012-05-30,81.75,81.760002,80.410004,80.800003,1358800,80.800003
2012-05-31,80.839996,80.889999,79.440002,79.779999,1398500,79.779999
2012-06-01,78.33000200000001,78.610001,76.690002,77.07,1534000,77.07
2012-06-04,77.150002,77.160004,75.230003,76.150002,1107000,76.150002
2012-06-05,75.870003,77.41999799999999,75.57,76.970001,805600,76.970001
2012-06-06,77.599998,78.83000200000001,77.389999,78.83000200000001,989200,78.83000200000001
2012-06-07,79.639999,80.160004,78.239998,78.349998,1004500,78.349998
2012-06-08,77.879997,78.980003,77.550003,78.779999,623300,78.779999
2012-06-11,79.400002,79.66999799999999,78.139999,78.260002,800500,78.260002
2012-06-12,78.400002,79.480003,78.150002,79.379997,595900,79.379997
2012-06-13,79.0,80.050003,79.0,79.5,835900,79.5
2012-06-14,79.699997,80.510002,79.220001,80.32,702300,80.32
2012-06-15,80.790001,80.839996,80.239998,80.559998,1191100,80.559998
2012-06-18,79.900002,81.550003,79.900002,81.279999,544400,81.279999
2012-06-19,81.33000200000001,82.790001,81.33000200000001,82.379997,554900,82.379997
2012-06-20,82.540001,82.93,81.360001,82.349998,662700,82.349998
2012-06-21,82.559998,83.110001,79.980003,80.040001,767400,80.040001
2012-06-22,80.489998,81.440002,80.400002,81.089996,1527000,81.089996
2012-06-25,80.260002,80.599998,79.300003,79.519997,1272200,79.519997
2012-06-26,79.639999,79.660004,77.449997,77.83000200000001,935200,77.83000200000001
2012-06-27,78.129997,78.650002,77.339996,78.139999,1082300,78.139999
2012-06-28,77.639999,78.089996,75.839996,76.889999,702200,76.889999
2012-06-29,78.230003,79.559998,78.230003,79.470001,1171800,79.470001
2012-07-02,79.470001,79.650002,78.0,78.5,849600,78.5
2012-07-03,78.339996,79.5,78.260002,79.43,194500,79.43
2012-07-05,79.129997,80.339996,78.940002,79.82,1040500,79.82
2012-07-06,78.639999,78.860001,76.410004,77.309998,856100,77.309998
2012-07-09,76.989998,77.379997,75.690002,75.959999,899500,75.959999
2012-07-10,76.230003,76.629997,74.440002,74.660004,947200,74.660004
2012-07-11,74.690002,75.809998,74.620003,75.300003,976300,75.300003
2012-07-12,74.639999,75.860001,74.639999,75.410004,852800,75.410004
2012-07-13,75.470001,77.160004,75.349998,76.629997,525500,76.629997
2012-07-16,76.290001,76.779999,75.91999799999999,76.190002,347300,76.190002
2012-07-17,76.360001,77.160004,75.559998,77.120003,512300,77.120003
2012-07-18,76.739998,79.099998,76.66999799999999,78.629997,630300,78.629997
2012-07-19,78.709999,78.769997,77.559998,78.510002,606500,78.510002
2012-07-20,78.139999,78.160004,75.730003,76.480003,877100,76.480003
2012-07-23,75.290001,76.160004,74.120003,75.589996,1263400,75.589996
2012-07-24,74.769997,78.150002,74.400002,75.690002,2022300,75.690002
2012-07-25,75.480003,76.900002,74.900002,75.110001,1091300,75.110001
2012-07-26,77.16999799999999,79.980003,76.379997,77.089996,741200,77.089996
2012-07-27,77.489998,79.41999799999999,77.260002,79.059998,519300,79.059998
2012-07-30,78.889999,79.120003,78.010002,78.110001,518100,78.110001
2012-07-31,78.120003,78.870003,77.32,77.480003,389500,77.480003
2012-08-01,77.809998,78.220001,77.050003,77.32,837100,77.32
2012-08-02,76.650002,76.910004,74.720001,75.400002,554000,75.400002
2012-08-03,76.709999,78.410004,76.599998,77.110001,900400,77.110001
2012-08-06,77.540001,77.620003,76.370003,77.0,840900,77.0
2012-08-07,77.110001,78.889999,76.709999,78.68,791600,78.68
2012-08-08,78.599998,79.809998,78.260002,79.269997,950800,79.269997
2012-08-09,79.199997,79.940002,78.239998,78.559998,556200,78.559998
2012-08-10,78.410004,78.66999799999999,77.940002,78.650002,350900,78.650002
2012-08-13,78.290001,78.489998,77.290001,78.019997,488300,78.019997
2012-08-14,78.239998,78.25,77.040001,77.33000200000001,383700,77.33000200000001
2012-08-15,77.220001,78.529999,77.08000200000001,78.33000200000001,602600,78.33000200000001
2012-08-16,77.879997,77.879997,75.900002,76.16999799999999,1052800,76.16999799999999
2012-08-17,76.160004,76.43,74.360001,75.260002,1007200,75.260002
2012-08-20,75.110001,76.0,75.029999,75.75,665800,75.75
2012-08-21,76.0,76.730003,75.720001,76.0,535900,76.0
2012-08-22,76.019997,76.889999,75.66999799999999,76.650002,825200,76.650002
2012-08-23,76.660004,77.559998,76.230003,77.099998,687400,77.099998
2012-08-24,77.019997,78.0,76.739998,77.720001,669200,77.720001
2012-08-27,77.790001,78.489998,77.5,78.010002,438600,78.010002
2012-08-28,77.949997,78.33000200000001,77.220001,77.540001,998000,77.540001
2012-08-29,77.629997,79.440002,77.449997,79.18,881800,79.18
2012-08-30,78.489998,79.360001,78.199997,79.089996,719600,79.089996
2012-08-31,79.739998,80.650002,79.010002,80.190002,863300,80.190002
2012-09-04,80.059998,80.209999,78.800003,79.870003,834600,79.870003
2012-09-05,79.730003,79.989998,78.949997,79.610001,904800,79.610001
2012-09-06,80.449997,81.760002,80.150002,81.66999799999999,587500,81.66999799999999
2012-09-07,81.989998,83.290001,81.889999,83.18,742700,83.18
2012-09-10,83.0,83.709999,82.519997,83.220001,647100,83.220001
2012-09-11,83.339996,83.870003,83.220001,83.41999799999999,572100,83.41999799999999
2012-09-12,83.660004,84.150002,83.08000200000001,83.639999,538100,83.639999
2012-09-13,83.779999,85.370003,83.209999,85.150002,822600,85.150002
2012-09-14,85.110001,85.91999799999999,84.620003,85.040001,532500,85.040001
2012-09-17,84.900002,85.050003,84.32,84.91999799999999,579400,84.91999799999999
2012-09-18,84.91999799999999,85.510002,84.470001,85.239998,574600,85.239998
2012-09-19,85.379997,85.379997,84.639999,85.010002,258800,85.010002
2012-09-20,84.75,85.150002,83.790001,85.089996,545500,85.089996
2012-09-21,85.610001,85.779999,84.449997,84.690002,596900,84.690002
2012-09-24,84.309998,84.860001,83.849998,84.620003,382100,84.620003
2012-09-25,84.959999,85.379997,84.040001,84.120003,367700,84.120003
2012-09-26,84.209999,84.309998,83.110001,83.360001,488500,83.360001
2012-09-27,83.83000200000001,84.339996,83.470001,84.120003,383500,84.120003
2012-09-28,83.690002,83.779999,82.83000200000001,83.33000200000001,747500,83.33000200000001
2012-10-01,83.650002,85.040001,83.550003,84.160004,563900,84.160004
2012-10-02,84.599998,84.900002,83.66999799999999,84.010002,332800,84.010002
2012-10-03,84.190002,85.07,83.910004,84.32,237800,84.32
2012-10-04,84.660004,85.18,84.279999,84.449997,528200,84.449997
2012-10-05,84.860001,85.110001,84.110001,84.349998,223700,84.349998
2012-10-08,83.980003,84.5,83.940002,84.370003,226200,84.370003
2012-10-09,84.120003,84.440002,81.940002,81.980003,622600,81.980003
2012-10-10,81.800003,81.959999,80.0,80.389999,590600,80.389999
2012-10-11,80.889999,81.949997,80.809998,80.889999,295900,80.889999
2012-10-12,81.0,81.309998,80.300003,80.379997,315800,80.379997
2012-10-15,80.389999,80.82,80.0,80.599998,357400,80.599998
2012-10-16,80.809998,81.870003,80.809998,81.690002,263400,81.690002
2012-10-17,81.720001,82.349998,81.510002,82.110001,280500,82.110001
2012-10-18,81.589996,81.769997,79.459999,81.099998,574000,81.099998
2012-10-19,80.800003,80.910004,79.230003,79.879997,616200,79.879997
2012-10-22,79.940002,81.93,79.940002,81.059998,925000,81.059998
2012-10-23,79.83000200000001,80.620003,78.33000200000001,78.889999,786800,78.889999
2012-10-24,78.93,80.099998,78.83000200000001,79.599998,556500,79.599998
2012-10-25,80.349998,81.199997,80.129997,80.66999799999999,433400,80.66999799999999
2012-10-26,80.949997,81.739998,80.559998,81.559998,711400,81.559998
2012-10-31,81.489998,82.019997,80.83000200000001,81.809998,521700,81.809998
2012-11-01,82.0,84.279999,81.970001,84.190002,499800,84.190002
2012-11-02,84.57,84.980003,83.220001,83.489998,459500,83.489998
2012-11-05,82.940002,84.870003,82.839996,84.739998,387000,84.739998
2012-11-06,84.739998,86.0,84.440002,85.379997,381700,85.379997
2012-11-07,84.75,84.760002,83.16999799999999,84.0,356200,84.0
2012-11-08,83.910004,84.339996,83.209999,83.209999,357200,83.209999
2012-11-09,83.08000200000001,84.110001,82.889999,82.970001,651900,82.970001
2012-11-12,83.290001,83.309998,82.25,82.910004,527900,82.910004
2012-11-13,82.32,83.190002,82.07,82.389999,341200,82.389999
2012-11-14,82.58000200000001,82.68,80.459999,80.739998,662600,80.739998
