Date,Open,High,Low,Close,Volume,Adj Close
2012-04-05,78.889999,79.68,78.519997,79.650002,5094000,39.825001
2012-04-09,78.760002,79.529999,78.290001,79.25,4091800,39.625
2012-04-10,78.900002,79.389999,78.25,79.199997,8294000,39.599998
2012-04-11,80.160004,80.160004,78.510002,78.519997,5134000,39.259997999999996
2012-04-12,78.720001,79.08000200000001,78.360001,78.58000200000001,3120000,39.290001000000004
2012-04-13,79.209999,79.470001,77.870003,78.32,5498800,39.16
2012-04-16,78.639999,79.110001,77.709999,78.160004,3886400,39.080002
2012-04-17,78.309998,79.720001,78.309998,79.16999799999999,4291000,39.584998999999996
2012-04-18,79.099998,79.620003,78.870003,78.879997,4138800,39.439999
2012-04-19,78.75,80.110001,78.279999,78.589996,5522800,39.294998
2012-04-20,78.889999,79.910004,78.410004,79.099998,5890000,39.549999
2012-04-23,78.68,78.709999,77.040001,77.43,5785800,38.715
2012-04-24,77.489998,78.18,77.16999799999999,77.349998,5079600,38.674999
2012-04-25,77.519997,78.660004,76.800003,77.910004,6147000,38.955002
2012-04-26,74.739998,75.980003,72.360001,72.91999799999999,21029400,36.459998999999996
2012-04-27,72.91999799999999,73.559998,72.33000200000001,73.379997,12074400,36.689999
2012-04-30,73.650002,73.860001,72.75,72.93,6717000,36.465
2012-05-01,72.980003,73.309998,71.870003,72.58000200000001,9655600,36.290001000000004
2012-05-02,72.18,72.470001,71.860001,71.970001,10130800,35.985001000000004
2012-05-03,72.220001,72.260002,71.089996,71.400002,6894000,35.700001
2012-05-04,70.889999,71.209999,69.550003,69.809998,7558400,34.904999
2012-05-07,69.459999,70.480003,69.08000200000001,70.139999,8377800,35.07
2012-05-08,69.650002,70.83000200000001,69.18,70.769997,5730000,35.384997999999996
2012-05-09,70.400002,70.769997,69.870003,70.41999799999999,6872000,35.209998999999996
2012-05-10,70.910004,71.33000200000001,70.440002,70.650002,5949800,35.325001
2012-05-11,70.230003,71.08000200000001,70.199997,70.790001,4951400,35.395
2012-05-14,70.440002,71.519997,70.0,71.110001,4592800,35.555
2012-05-15,71.120003,71.75,70.779999,71.199997,4811000,35.599998
2012-05-16,71.239998,71.309998,70.58000200000001,70.720001,5612200,35.360001000000004
2012-05-17,70.489998,70.989998,69.07,69.07,6866000,34.535
2012-05-18,69.279999,69.360001,67.57,68.099998,9067400,34.049999
2012-05-21,68.110001,69.510002,68.099998,69.41999799999999,4938600,34.709998999999996
2012-05-22,69.610001,70.470001,69.110001,69.650002,4204200,34.825001
2012-05-23,69.209999,69.379997,68.400002,69.08000200000001,5067800,34.540001000000004
2012-05-24,69.0,69.91999799999999,68.300003,69.910004,6230000,34.955002
2012-05-25,70.050003,70.099998,68.709999,68.900002,5222800,34.450001
2012-05-29,69.08000200000001,69.790001,68.58000200000001,68.75,5163200,34.375
2012-05-30,68.410004,69.370003,68.279999,68.900002,5659200,34.450001
2012-05-31,68.739998,69.230003,68.110001,68.25,6608600,34.125
2012-06-01,67.440002,67.599998,64.980003,65.33000200000001,9002800,32.665001000000004
2012-06-04,64.93,65.690002,64.459999,64.889999,9371000,32.445
2012-06-05,64.760002,65.379997,64.16999799999999,64.449997,5865600,32.224998
2012-06-06,64.68,65.43,64.589996,65.309998,5651600,32.654999
2012-06-07,66.0,66.18,64.959999,65.089996,4470000,32.544998
2012-06-08,64.910004,65.5,64.790001,65.040001,4511000,32.52
2012-06-11,65.389999,65.5,63.66,63.700001,7482400,31.85
2012-06-12,63.880001,64.0,62.759997999999996,63.07,8039800,31.535
2012-06-13,63.959998999999996,64.809998,63.43,63.59,11016000,31.795
2012-06-14,63.619999,66.029999,63.610001000000004,65.910004,7027200,32.955002
2012-06-15,66.029999,66.41999799999999,65.199997,66.160004,8572800,33.080002
2012-06-18,64.800003,66.389999,64.769997,65.93,5443400,32.965
2012-06-19,66.279999,67.629997,66.010002,67.620003,7159400,33.810001
2012-06-20,68.25,69.68,66.66999799999999,67.160004,5799200,33.580002
2012-06-21,59.490002000000004,60.900002,58.529999,59.450001,46798800,29.725
2012-06-22,60.07,61.709998999999996,59.5,61.630001,15777200,30.815001000000002
2012-06-25,61.169998,61.509997999999996,60.900002,61.23,10351200,30.615
2012-06-26,62.119999,63.700001,61.790001000000004,63.25,13438200,31.625
2012-06-27,63.18,63.959998999999996,62.880001,63.490002000000004,8174800,31.745001000000002
2012-06-28,63.029999,63.09,61.369999,62.049999,7952400,31.025
2012-06-29,63.970001,64.5,63.259997999999996,64.160004,8513800,32.080002
2012-07-02,64.66999799999999,64.879997,63.959998999999996,64.879997,4701000,32.439999
2012-07-03,64.879997,65.760002,64.220001,65.760002,3096200,32.880001
2012-07-05,65.660004,66.0,64.68,65.309998,4128200,32.654999
2012-07-06,65.110001,65.610001,64.400002,64.769997,3341400,32.384997999999996
2012-07-09,64.809998,65.059998,64.449997,64.949997,3766000,32.474998
2012-07-10,65.099998,65.290001,63.869999,64.08000200000001,4350000,32.040001000000004
2012-07-11,63.849998,64.41999799999999,62.889998999999996,63.32,4367600,31.66
2012-07-12,62.549999,63.349998,61.889998999999996,62.950001,9379000,31.475
2012-07-13,63.049999,65.440002,62.959998999999996,65.269997,7594200,32.634997999999996
2012-07-16,65.160004,66.400002,65.010002,66.150002,6913000,33.075001
2012-07-17,65.900002,67.16999799999999,65.900002,66.82,7232000,33.41
2012-07-18,66.83000200000001,67.75,66.349998,67.339996,4791200,33.669998
2012-07-19,67.449997,68.089996,66.93,67.980003,5794000,33.990002000000004
2012-07-20,67.980003,68.139999,65.970001,66.41999799999999,7854000,33.209998999999996
2012-07-23,65.400002,66.059998,64.480003,65.779999,5687000,32.889998999999996
2012-07-24,65.879997,66.379997,63.889998999999996,64.0,7285000,32.0
2012-07-25,64.379997,65.849998,64.050003,65.279999,7119600,32.639998999999996
2012-07-26,67.480003,68.800003,65.529999,67.489998,10398800,33.744999
2012-07-27,67.989998,71.41999799999999,67.690002,70.599998,9523600,35.299999
2012-07-30,70.230003,70.760002,69.370003,69.400002,7069800,34.700001
2012-07-31,69.480003,70.220001,68.360001,68.459999,6894600,34.23
2012-08-01,69.290001,69.459999,68.110001,68.150002,6040000,34.075001
2012-08-02,67.949997,68.379997,66.870003,68.209999,8637600,34.105
2012-08-03,69.32,69.959999,68.690002,69.300003,5437800,34.650002
2012-08-06,69.660004,71.389999,69.379997,71.07,6278000,35.535
2012-08-07,71.150002,71.660004,70.790001,71.440002,5522400,35.720001
2012-08-08,71.349998,71.949997,70.800003,71.769997,5814600,35.884997999999996
2012-08-09,71.5,71.949997,70.849998,71.25,3882600,35.625
2012-08-10,71.199997,72.0,70.980003,71.940002,3307000,35.970001
2012-08-13,71.870003,71.940002,70.75,71.849998,3031400,35.924999
2012-08-14,71.970001,71.970001,70.91999799999999,71.120003,7016000,35.560001
2012-08-15,71.120003,71.849998,70.870003,70.910004,7429600,35.455002
2012-08-16,70.779999,71.010002,69.989998,70.239998,9662200,35.119999
2012-08-17,70.559998,70.559998,69.0,69.110001,8839600,34.555
2012-08-20,69.220001,70.900002,69.059998,70.809998,5547800,35.404999
2012-08-21,71.0,71.57,70.360001,71.33000200000001,5472000,35.665001000000004
2012-08-22,71.309998,71.849998,71.019997,71.599998,3962200,35.799999
2012-08-23,71.33000200000001,71.599998,70.660004,71.470001,3843000,35.735001000000004
2012-08-24,71.349998,72.529999,71.349998,72.040001,4171600,36.02
2012-08-27,71.900002,72.309998,71.019997,71.690002,3995600,35.845001
2012-08-28,71.690002,72.150002,71.18,72.019997,4399600,36.009997999999996
