Date,Open,High,Low,Close,Volume,Adj Close
2012-04-05,216.47000099999997,217.899994,215.940002,217.270004,175000,198.387144
2012-04-09,214.25,214.789993,212.08999599999999,213.80000299999998,162700,195.218719
2012-04-10,213.020004,213.789993,207.53999299999998,207.619995,392700,189.57581399999998
2012-04-11,213.919998,213.919998,208.679993,211.61000099999998,440100,193.219049
2012-04-12,210.0,216.039993,209.03999299999998,214.0,453200,195.40133500000002
2012-04-13,209.46000700000002,214.899994,209.46000700000002,213.17999300000002,383900,194.652594
2012-04-16,213.149994,217.47000099999997,213.149994,215.58999599999999,526800,196.85314499999998
2012-04-17,211.00999500000003,216.49000499999997,210.0,215.63000499999998,1014100,196.889676
2012-04-18,216.080002,218.57000699999998,213.33999599999999,216.75,587600,197.91233300000002
2012-04-19,216.83999599999999,216.83999599999999,211.960007,213.25999500000003,507000,194.725643
2012-04-20,213.74000499999997,221.0,213.13999900000002,219.899994,637300,200.788562
2012-04-23,218.99000499999997,218.99000499999997,210.919998,211.24000499999997,818300,192.88121
2012-04-24,210.86999500000002,210.86999500000002,199.53999299999998,204.009995,2017100,186.279557
2012-04-25,204.880005,209.570007,204.009995,208.440002,1196100,190.324554
2012-04-26,208.979996,210.00999500000003,206.440002,209.46000700000002,772200,191.25591
2012-04-27,210.0,213.0,208.919998,212.830002,985700,194.33302
2012-04-30,209.25,210.83999599999999,207.259995,207.820007,520500,189.758443
2012-05-01,208.429993,209.619995,205.78999299999998,207.830002,460200,189.76756899999998
2012-05-02,204.83999599999999,209.21000700000002,203.300003,209.029999,564300,190.863274
2012-05-03,209.979996,209.979996,204.78999299999998,205.66000400000001,487100,187.78616399999999
2012-05-04,202.240005,204.130005,201.66000400000001,201.75,452400,184.215978
2012-05-07,200.699997,205.940002,200.0,204.699997,416400,186.90959099999998
2012-05-08,203.33999599999999,203.96000700000002,199.850006,203.270004,622600,185.603879
2012-05-09,199.5,203.53999299999998,198.009995,201.759995,396100,184.22510400000002
2012-05-10,203.699997,204.899994,201.990005,202.399994,461400,185.545191
2012-05-11,201.419998,201.479996,194.440002,194.570007,1377500,178.367244
2012-05-14,195.350006,195.350006,190.320007,191.25,832500,175.323709
2012-05-15,192.16000400000001,193.490005,190.139999,191.770004,543100,175.80041
2012-05-16,193.110001,193.990005,191.770004,191.770004,445700,175.80041
2012-05-17,191.770004,192.149994,187.440002,188.399994,873300,172.711037
2012-05-18,189.53999299999998,190.28999299999998,185.729996,186.229996,784900,170.721745
2012-05-21,186.71000700000002,189.360001,186.25,188.990005,570200,173.251915
2012-05-22,190.28999299999998,194.279999,188.979996,193.570007,844200,177.45051899999999
2012-05-23,192.059998,195.630005,190.470001,195.449997,925000,179.173953
2012-05-24,196.0,198.75,193.850006,194.83999599999999,523100,178.61475
2012-05-25,195.380005,195.990005,193.509995,193.899994,278600,177.753026
