Date,Open,High,Low,Close,Volume,Adj Close
2012-04-05,74.120001,74.41001,73.820004,74.37,1625300,60.82256700000001
2012-04-09,74.059993,74.23000400000001,73.870001,74.030002,1493000,60.544503000000006
2012-04-10,73.91999799999999,74.030002,73.33,73.529995,2092400,60.13557900000001
2012-04-11,74.160003,74.160003,73.62999599999999,73.940003,1929600,60.470898999999996
2012-04-12,73.91999799999999,74.250002,73.55999399999999,74.169989,1611600,60.65899
2012-04-13,74.089993,74.790003,74.009997,74.34999499999999,2083400,60.806206
2012-04-16,74.48000400000001,74.940001,74.390005,74.730003,2021600,61.116991000000006
2012-04-17,74.859996,75.49999100000001,74.679999,75.49999100000001,2546400,61.746715
2012-04-18,75.360003,75.760001,75.31999300000001,75.66,2075700,61.877576
2012-04-19,75.629992,75.769995,74.980003,75.269989,2367100,61.558611
2012-04-20,76.029997,77.089995,75.899996,76.46999699999999,4053700,62.540023
2012-04-23,75.889994,76.749996,75.50999300000001,76.64999499999999,3519200,62.687231999999995
2012-04-24,76.64999499999999,78.729995,76.569999,78.699987,5798000,64.363792
2012-04-25,78.679998,79.209997,78.419996,78.729995,3693400,64.38833299999999
2012-04-26,78.52999200000001,79.249999,78.470001,79.040002,2447600,64.641868
2012-04-27,79.079996,79.079996,78.52999200000001,78.679998,2693900,64.347444
2012-04-30,77.9,78.51999,77.810001,78.470001,3567500,64.175701
2012-05-01,77.910003,78.879993,77.84999599999999,78.279993,3496100,64.02030500000001
2012-05-02,77.859998,78.660001,77.739992,78.53999499999999,3710600,64.23294399999999
2012-05-03,78.26000400000001,79.019997,78.26000400000001,78.739997,3140300,64.396514
2012-05-04,78.610004,78.999999,78.239999,78.28999499999999,2481300,64.028485
2012-05-07,78.01000400000001,79.19999399999999,78.01000400000001,78.999999,2860800,64.609153
2012-05-08,78.690001,79.209997,78.610004,78.879993,3361300,64.51100699999999
2012-05-09,78.56,79.800003,78.499993,79.540001,4198800,65.050786
2012-05-10,79.879999,79.930004,79.52999799999999,79.739995,2548900,65.21435
2012-05-11,79.730009,79.779997,79.35,79.389994,1742400,64.928106
2012-05-14,79.179997,79.749998,79.179997,79.52999799999999,2391300,65.042606
2012-05-15,79.61000200000001,79.839989,79.150006,79.689999,2724600,65.17345999999999
2012-05-16,79.879999,79.999997,79.580003,79.76,3079600,65.23071
2012-05-17,79.890001,79.94000600000001,79.010002,79.010002,2066300,64.617334
2012-05-18,79.09999300000001,79.57,78.649999,78.830004,2565200,64.470125
